"rabs","n","alpha","rsgn","smoothed","plot","subj_id","weights","correct","log_time"
0.3,48,-2.94443897916644,0,0,0,24,1,0,4.564348189
0.9,96,-2.94443897916644,0,1,0,25,1,0,4.04305127
0.5,48,-2.94443897916644,0,1,0,25,1,0,2.484906674
0.7,48,-2.94443897916644,0,0,0,24,1,1,3.178053828
0.5,96,-2.94443897916644,1,1,1,81,1,1,3.610917909
0.5,48,-2.94443897916644,0,1,0,79,1,0,4.110873871
0.5,96,-2.94443897916644,1,0,1,81,1,1,2.833213356
0.5,24,-2.94443897916644,1,0,1,24,1,0,3.044522462
0.3,96,-2.94443897916644,0,1,1,24,1,0,3.332204497
0.7,12,-2.94443897916644,1,0,0,79,1,0,3.912023
0.5,48,-2.94443897916644,0,1,1,24,1,0,3.135494231
0.5,48,-2.94443897916644,0,1,1,81,1,0,6.49677499
0.9,12,-2.94443897916644,1,0,0,79,1,1,3.135494231
0.9,12,-2.94443897916644,0,0,1,24,1,1,2.639057294
0.7,12,-2.94443897916644,0,0,1,81,1,0,2.833213356
0.3,48,-2.94443897916644,1,0,1,24,1,0,3.401197385
0.5,48,-2.94443897916644,1,0,1,81,1,1,2.833213356
0.5,24,-2.94443897916644,1,0,1,81,1,0,2.397895278
0.9,96,-2.94443897916644,1,0,1,81,1,0,2.07944154
0.9,24,-2.94443897916644,0,0,0,79,1,1,4.682131228
0.3,96,-2.94443897916644,0,0,0,81,1,0,2.07944154
0.9,96,-2.94443897916644,1,1,0,81,1,0,1.945910113
0.3,24,-2.94443897916644,1,0,0,79,1,0,3.737669613
0.5,12,-2.94443897916644,1,0,1,38,1,0,3.091042458
0.9,48,-2.94443897916644,1,0,0,81,1,1,2.302585075
0.5,96,-2.94443897916644,0,0,0,81,0.5,0,2.639057294
0.5,96,-2.94443897916644,0,0,0,81,0.5,0,2.639057294
0.9,24,-2.94443897916644,0,0,1,81,1,1,2.07944154
0.9,12,-2.94443897916644,0,0,1,38,1,0,2.397895278
0.9,24,-2.94443897916644,1,0,0,81,1,0,2.397895278
0.7,48,-2.94443897916644,0,1,1,38,1,0,3.091042458
0.5,12,-2.94443897916644,0,0,1,38,1,0,2.56494935
0.5,48,-2.94443897916644,1,0,1,81,1,0,6.778784898
0.3,96,-2.94443897916644,0,0,1,38,1,0,3.555348062
0.7,12,-2.94443897916644,0,0,1,81,1,0,2.564949397
0.5,96,-2.94443897916644,1,1,1,81,1,1,2.397895278
0.5,48,-2.94443897916644,0,1,0,38,1,0,3.496507567
0.9,12,-2.94443897916644,1,0,1,81,1,1,1.945910113
0.5,24,-2.94443897916644,1,0,0,38,1,1,2.833213356
0.3,96,-2.94443897916644,1,0,1,81,1,0,3.295836867
0.9,96,-2.94443897916644,0,1,0,81,1,1,2.197224532
0.3,48,-2.94443897916644,1,0,0,38,1,1,2.995732256
0.7,48,-2.94443897916644,0,0,0,38,1,0,3.295836867
0.5,48,-2.94443897916644,0,0,0,81,1,0,3.784189639
0.3,12,-2.94443897916644,1,0,0,81,1,1,3.218875832
0.3,12,-2.94443897916644,0,0,0,38,1,0,3.135494231
0.9,12,-2.94443897916644,1,0,0,81,0.5,0,3.401197385
0.9,12,-2.94443897916644,1,0,0,81,0.5,0,3.401197385
0.3,48,-2.94443897916644,1,1,0,81,1,1,2.484906621
0.7,48,-2.94443897916644,0,0,0,81,1,0,2.995732287
0.9,48,-2.94443897916644,0,0,1,81,1,1,2.302585075
0.7,96,-2.94443897916644,0,1,1,81,1,1,2.302585138
0.3,48,-2.94443897916644,1,0,1,81,1,0,3.367295825
0.3,96,-2.94443897916644,1,1,1,81,1,0,2.639057294
0.5,48,-2.94443897916644,0,0,1,81,1,1,2.708050225
0.7,48,-2.94443897916644,1,1,0,81,1,1,1.791759389
0.9,24,-2.94443897916644,1,0,0,81,1,1,2.07944154
0.9,48,-2.94443897916644,1,0,0,81,1,1,2.397895221
0.5,96,-2.94443897916644,1,1,0,71,1,1,2.944438981
0.9,24,-2.94443897916644,0,0,0,81,1,0,2.639057294
0.7,48,-2.94443897916644,1,1,0,81,1,1,2.56494935
0.5,48,-2.94443897916644,1,1,0,71,1,0,2.708050183
0.7,96,-2.94443897916644,1,1,0,71,1,1,1.791759389
0.5,96,-2.94443897916644,0,0,0,71,1,0,1.945910203
0.3,48,-2.94443897916644,0,1,0,71,1,0,2.708050183
0.9,96,-2.94443897916644,0,0,1,71,1,1,2.56494935
0.7,48,-2.94443897916644,1,0,1,71,1,1,2.833213356
0.9,96,-2.94443897916644,1,0,1,16,1,1,2.484906674
0.3,48,-2.94443897916644,0,1,1,71,1,0,2.77258872
0.7,48,-2.94443897916644,1,0,1,71,1,1,2.56494935
0.7,48,-2.94443897916644,0,0,1,16,1,1,3.295836867
0.7,96,-2.94443897916644,0,1,1,71,1,1,2.564949397
0.5,96,-2.94443897916644,0,1,1,16,1,1,2.639057339
0.3,96,-2.94443897916644,1,0,1,16,1,1,3.135494231
0.9,96,-2.94443897916644,1,0,1,16,1,1,2.639057339
0.5,96,-2.94443897916644,1,1,0,16,1,1,3.496507567
0.5,96,-2.94443897916644,1,0,0,16,1,0,3.737669613
0.3,48,-2.94443897916644,0,0,0,16,1,1,3.806662486
0.7,96,-2.94443897916644,0,1,0,16,1,1,3.784189639
0.5,96,-2.94443897916644,0,0,0,16,1,0,2.944438981
0.7,24,-2.94443897916644,1,0,0,136,1,0,6.395261599
0.9,12,-2.94443897916644,1,0,0,136,1,1,4.158883081
0.5,96,-2.94443897916644,0,0,0,136,1,0,4.574710979
0.3,48,-2.94443897916644,0,0,0,136,1,1,5.25749537
0.3,96,-2.94443897916644,0,0,0,136,1,0,5.823045895
0.5,48,-2.94443897916644,1,1,1,136,1,0,3.091042458
0.3,48,-2.94443897916644,1,1,1,136,1,0,3.465735901
0.5,96,-2.94443897916644,1,1,1,39,1,0,4.248495242
0.5,48,-2.94443897916644,0,1,1,136,1,1,3.465735901
0.9,24,-2.94443897916644,1,0,1,136,1,1,3.367295825
0.7,48,-2.94443897916644,1,0,1,39,1,1,3.496507548
0.7,96,-2.94443897916644,1,0,1,136,1,1,3.555348062
0.9,12,-2.94443897916644,1,0,1,39,1,1,3.332204519
0.7,96,-2.94443897916644,1,0,1,39,1,1,3.688879468
0.3,12,-2.94443897916644,0,0,1,39,1,0,3.912023
0.9,48,-2.94443897916644,0,0,0,39,1,0,3.663561654
0.5,24,-2.94443897916644,0,0,1,2,1,0,2.944438981
0.3,48,-2.94443897916644,1,0,0,39,1,0,3.931825645
0.9,96,-2.94443897916644,1,0,0,39,1,1,3.295836867
0.3,24,-2.94443897916644,0,0,0,39,1,0,3.367295847
0.3,96,-2.94443897916644,0,1,1,2,1,0,2.944438981
0.7,96,-2.94443897916644,0,1,1,2,1,1,3.688879468
0.7,48,-2.94443897916644,0,1,1,2,1,1,3.258096554
0.5,48,-2.94443897916644,1,0,1,2,1,1,2.302585075
0.5,12,-2.94443897916644,0,0,0,39,1,0,4.510859505
0.9,96,-2.94443897916644,1,0,0,2,1,1,2.302585138
0.5,48,-2.94443897916644,1,0,0,2,1,1,3.737669613
0.9,48,-2.94443897916644,1,1,0,2,1,1,2.302585075
0.3,48,-2.94443897916644,0,0,0,2,1,0,2.890371747
0.3,96,-2.94443897916644,1,1,0,2,1,1,2.77258872
0.3,12,-2.94443897916644,1,0,1,120,1,0,2.833213356
0.7,48,-2.94443897916644,1,0,1,120,1,1,3.295836867
0.5,96,-2.94443897916644,0,1,1,120,1,0,3.583518945
0.3,96,-2.94443897916644,0,1,1,120,1,0,3.295836867
0.9,96,-2.94443897916644,1,0,1,120,1,1,2.833213356
0.3,12,-2.94443897916644,1,0,0,120,1,0,3.806662486
0.7,96,-2.94443897916644,0,0,0,120,1,0,3.332204519
0.5,96,-2.94443897916644,1,0,0,120,1,0,2.890371747
0.3,12,-2.94443897916644,0,0,0,120,1,0,3.526360518
0.9,12,-2.94443897916644,1,0,0,120,1,1,2.708050225
0.5,48,-2.94443897916644,1,1,1,5,1,0,2.944438981
0.7,24,-2.94443897916644,1,0,1,5,1,0,3.401197385
0.5,96,-2.94443897916644,0,0,1,5,1,0,2.77258872
0.5,12,-2.94443897916644,0,0,1,5,1,0,3.25809653
0.3,48,-2.94443897916644,0,0,1,5,1,0,3.178053828
0.3,12,-2.94443897916644,1,0,0,5,1,0,2.397895278
0.5,96,-2.94443897916644,0,1,0,5,1,0,2.484906674
0.5,48,-2.94443897916644,0,1,0,5,1,0,2.833213356
0.9,96,-2.94443897916644,0,0,0,5,0.5,0,3.332204519
0.9,96,-2.94443897916644,0,0,0,5,0.5,0,3.332204519
0.5,96,-2.94443897916644,1,0,0,5,1,0,2.708050183
0.9,96,-2.94443897916644,1,1,1,5,1,1,2.56494935
0.7,24,-2.94443897916644,1,0,0,192,1,1,2.944438981
0.7,12,-2.94443897916644,0,0,0,192,1,0,2.708050183
0.3,12,-2.94443897916644,0,0,0,192,1,0,2.833213319
0.7,12,-2.94443897916644,0,0,0,192,1,0,3.295836867
0.5,12,-2.94443897916644,1,0,0,192,1,0,3.610917909
0.7,12,-2.94443897916644,0,0,1,192,1,0,3.178053828
0.5,48,-2.94443897916644,0,1,1,192,1,0,3.218875832
0.9,12,-2.94443897916644,0,0,1,192,1,0,3.218875832
0.3,24,-2.94443897916644,1,0,1,192,1,1,3.091042458
0.9,24,-2.94443897916644,0,0,1,192,1,1,2.07944154
0.3,24,-2.94443897916644,1,0,1,192,1,0,2.944438981
0.5,96,-2.94443897916644,0,1,1,15,1,0,3.761200115
0.9,96,-2.94443897916644,0,1,1,15,1,1,2.77258872
0.9,96,-2.94443897916644,1,0,1,15,1,1,3.044522432
0.3,24,-2.94443897916644,0,0,1,15,1,0,3.663561638
0.7,12,-2.94443897916644,1,0,1,15,1,0,3.433987195
0.9,48,-2.94443897916644,0,1,0,15,1,1,3.135494231
0.5,12,-2.94443897916644,0,0,0,15,1,1,3.496507548
0.3,48,-2.94443897916644,0,0,0,15,1,0,3.401197385
0.9,48,-2.94443897916644,1,0,0,15,1,1,2.708050183
0.5,96,-2.94443897916644,1,0,0,15,1,0,3.526360536
0.3,48,-2.94443897916644,1,1,0,56,1,0,3.784189625
0.3,48,-2.94443897916644,0,1,0,56,1,0,4.158883081
0.7,48,-2.94443897916644,0,0,0,56,1,0,4.744932133
0.5,96,-2.94443897916644,1,0,0,56,1,0,4.442651254
0.5,48,-2.94443897916644,0,0,0,56,1,0,4.330733334
0.3,12,-2.94443897916644,1,0,1,56,1,0,4.691347879
0.7,48,-2.94443897916644,1,0,1,56,1,1,3.178053828
0.9,48,-2.94443897916644,1,0,1,56,1,1,2.639057339
0.7,48,-2.94443897916644,0,1,1,56,1,1,2.708050183
0.5,96,-2.94443897916644,0,1,1,56,1,1,2.944438981
0.3,96,-2.94443897916644,0,1,1,146,1,1,3.401197385
0.5,96,-2.94443897916644,0,0,1,146,1,0,3.09104243
0.9,12,-2.94443897916644,1,0,1,146,1,1,2.484906621
0.7,12,-2.94443897916644,1,0,1,146,1,0,3.496507548
0.3,48,-2.94443897916644,1,0,1,146,1,0,2.302585075
0.5,48,-2.94443897916644,1,0,0,146,1,1,3.951243723
0.5,96,-2.94443897916644,1,1,0,146,0.5,0,3.637586162
0.5,96,-2.94443897916644,1,1,0,146,0.5,0,3.637586162
0.3,48,-2.94443897916644,1,0,0,146,1,0,2.484906674
0.5,96,-2.94443897916644,1,0,0,146,1,0,3.401197385
0.5,96,-2.94443897916644,1,1,0,146,1,1,2.995732287
0.7,48,-2.94443897916644,1,0,0,97,1,1,2.639057294
0.9,96,-2.94443897916644,0,1,0,97,1,0,3.332204497
0.3,12,-2.94443897916644,0,0,0,97,1,0,3.433987215
0.9,48,-2.94443897916644,0,0,0,97,1,0,4.04305127
0.7,48,-2.94443897916644,1,0,0,97,1,1,2.56494935
0.5,48,-2.94443897916644,0,0,1,97,1,0,3.891820288
0.7,48,-2.94443897916644,0,1,1,97,1,1,1.945910203
0.3,24,-2.94443897916644,1,0,1,97,1,0,3.091042458
0.3,48,-2.94443897916644,0,0,1,97,1,0,2.77258872
0.5,24,-2.94443897916644,0,0,1,97,1,0,2.56494935
