"rabs","n","alpha","rsgn","smoothed","design","subj_id","weights","correct","log_time"
0.5,48,-2.94443897916644,0,1,0,150,1,0,3.496507567
0.3,24,-2.94443897916644,0,0,1,150,1,0,2.890371747
0.9,48,-2.94443897916644,0,0,1,150,1,1,1.945910203
0.5,48,-2.94443897916644,0,0,1,150,0.5,1,2.944438981
0.5,48,-2.94443897916644,0,0,1,150,0.5,0,2.944438981
0.7,24,-2.94443897916644,1,0,1,150,0.5,0,2.833213356
0.7,24,-2.94443897916644,1,0,1,150,0.5,1,2.833213356
0.9,96,-2.94443897916644,1,1,1,150,1,1,2.944438981
0.3,48,-2.94443897916644,1,1,0,151,1,0,3.784189625
0.3,48,-2.94443897916644,0,1,0,151,1,0,4.158883081
0.7,48,-2.94443897916644,0,0,0,151,1,0,4.744932133
0.5,96,-2.94443897916644,1,0,0,151,1,0,4.442651254
0.5,48,-2.94443897916644,0,0,0,151,1,0,4.330733334
0.3,12,-2.94443897916644,1,0,1,151,1,0,4.691347879
0.7,48,-2.94443897916644,1,0,1,151,1,1,3.178053828
0.9,48,-2.94443897916644,1,0,1,151,1,1,2.639057339
0.7,48,-2.94443897916644,0,1,1,151,1,1,2.708050183
0.5,96,-2.94443897916644,0,1,1,151,1,1,2.944438981
0.9,48,-2.94443897916644,0,0,0,152,1,0,4.025351689
0.7,12,-2.94443897916644,0,0,0,152,1,0,3.295836867
0.9,48,-2.94443897916644,0,0,0,152,1,0,3.97029191
0.9,48,-2.94443897916644,0,1,0,152,1,0,3.09104243
0.9,96,-2.94443897916644,0,1,0,152,1,0,3.332204519
0.3,96,-2.94443897916644,0,1,1,152,1,0,3.688879452
0.3,48,-2.94443897916644,0,1,1,152,1,0,3.218875832
0.3,96,-2.94443897916644,0,0,1,152,1,0,3.637586162
0.5,24,-2.94443897916644,1,0,1,152,1,1,4.174387272
0.5,96,-2.94443897916644,0,0,1,152,1,0,3.091042458
0.3,12,-2.94443897916644,0,0,0,153,1,0,3.688879452
0.5,96,-2.94443897916644,1,1,0,153,1,0,3.295836867
0.9,96,-2.94443897916644,1,1,0,153,1,1,2.07944154
0.7,24,-2.94443897916644,1,0,0,153,1,0,3.433987215
0.5,48,-2.94443897916644,0,0,0,153,1,0,3.433987195
0.3,48,-2.94443897916644,1,1,1,153,0.5,0,3.367295825
0.3,48,-2.94443897916644,1,1,1,153,0.5,0,3.367295825
0.3,96,-2.94443897916644,1,0,1,153,1,0,2.639057339
0.5,48,-2.94443897916644,1,0,1,153,0.5,0,3.465735901
0.5,48,-2.94443897916644,1,0,1,153,0.5,0,3.465735901
0.7,96,-2.94443897916644,0,0,1,153,1,1,3.135494231
0.9,48,-2.94443897916644,1,1,1,153,1,1,2.07944154
0.9,96,-2.94443897916644,1,1,0,154,1,1,2.708050225
0.9,24,-2.94443897916644,1,0,0,154,0.5,1,3.465735901
0.9,24,-2.94443897916644,1,0,0,154,0.5,0,3.465735901
0.5,96,-2.94443897916644,0,0,0,154,1,0,4.770684624
0.9,96,-2.94443897916644,1,1,0,154,1,1,3.663561654
0.7,12,-2.94443897916644,1,0,1,154,1,0,3.951243723
0.3,96,-2.94443897916644,1,1,1,154,1,0,3.688879452
0.3,96,-2.94443897916644,0,1,1,154,1,0,3.367295847
0.9,96,-2.94443897916644,0,0,1,154,1,1,2.56494935
0.5,48,-2.94443897916644,1,1,1,154,1,1,2.77258872
0.9,96,-2.94443897916644,1,1,1,154,1,1,2.07944154
0.3,24,-2.94443897916644,1,0,1,156,1,0,2.995732287
0.7,48,-2.94443897916644,0,0,1,156,1,1,3.044522432
0.9,96,-2.94443897916644,0,1,1,156,1,1,2.484906621
0.5,48,-2.94443897916644,0,0,1,156,0.5,0,3.091042458
0.5,48,-2.94443897916644,0,0,1,156,0.5,0,3.091042458
0.3,48,-2.94443897916644,0,0,1,156,1,1,2.77258872
0.7,12,-2.94443897916644,0,0,0,156,1,0,2.708050183
0.5,96,-2.94443897916644,0,1,0,156,1,0,3.465735901
0.7,48,-2.94443897916644,0,0,0,156,1,0,3.25809653
0.5,12,-2.94443897916644,0,0,0,156,0.5,0,3.332204519
0.5,12,-2.94443897916644,0,0,0,156,0.5,0,3.332204519
0.5,48,-2.94443897916644,1,0,0,156,1,0,3.091042458
0.9,48,-2.94443897916644,1,0,0,157,1,0,3.367295825
0.3,24,-2.94443897916644,0,0,0,157,1,0,3.433987215
0.5,48,-2.94443897916644,0,1,0,157,1,0,3.688879452
0.9,96,-2.94443897916644,0,1,0,157,1,0,4.043051259
0.7,12,-2.94443897916644,1,0,0,157,1,0,3.610917909
0.9,24,-2.94443897916644,0,0,1,157,1,1,2.944438981
0.7,96,-2.94443897916644,1,0,1,157,1,1,2.890371747
0.5,48,-2.94443897916644,0,0,1,157,1,0,3.401197385
0.5,96,-2.94443897916644,1,1,1,157,1,0,2.639057294
0.7,12,-2.94443897916644,1,0,1,157,1,0,3.135494204
0.5,48,-2.94443897916644,1,1,0,158,1,1,4.976733747
0.9,24,-2.94443897916644,0,0,0,158,1,0,5.010635293
0.7,12,-2.94443897916644,0,0,0,158,1,0,4.962844627
0.3,12,-2.94443897916644,1,0,0,158,1,0,4.442651261
0.9,48,-2.94443897916644,1,1,0,158,1,1,3.988984047
0.7,12,-2.94443897916644,1,0,1,158,1,0,4.406719251
0.3,48,-2.94443897916644,1,0,1,158,1,0,5.010635293
0.5,48,-2.94443897916644,0,1,1,158,1,0,4.406719251
0.9,12,-2.94443897916644,1,0,1,158,1,1,3.401197385
0.9,96,-2.94443897916644,0,0,1,158,1,1,3.178053828
0.9,48,-2.94443897916644,0,0,1,159,1,1,2.302585075
0.7,96,-2.94443897916644,0,1,1,159,1,1,2.302585138
0.3,48,-2.94443897916644,1,0,1,159,1,0,3.367295825
0.3,96,-2.94443897916644,1,1,1,159,1,0,2.639057294
0.5,48,-2.94443897916644,0,0,1,159,1,1,2.708050225
0.7,48,-2.94443897916644,1,1,0,159,1,1,1.791759389
0.9,24,-2.94443897916644,1,0,0,159,1,1,2.07944154
0.9,48,-2.94443897916644,1,0,0,159,1,1,2.397895221
0.9,24,-2.94443897916644,0,0,0,159,1,0,2.639057294
0.7,48,-2.94443897916644,1,1,0,159,1,1,2.56494935
0.5,48,-2.94443897916644,0,1,1,160,1,0,6.49677499
0.7,12,-2.94443897916644,0,0,1,160,1,0,2.833213356
0.5,48,-2.94443897916644,1,0,1,160,1,1,2.833213356
0.5,24,-2.94443897916644,1,0,1,160,1,0,2.397895278
0.9,96,-2.94443897916644,1,0,1,160,1,0,2.07944154
0.3,96,-2.94443897916644,0,0,0,160,1,0,2.07944154
0.9,96,-2.94443897916644,1,1,0,160,1,0,1.945910113
0.9,48,-2.94443897916644,1,0,0,160,1,1,2.302585075
0.5,96,-2.94443897916644,0,0,0,160,0.5,0,2.639057294
0.5,96,-2.94443897916644,0,0,0,160,0.5,0,2.639057294
0.9,24,-2.94443897916644,0,0,1,160,1,1,2.07944154
0.7,24,-2.94443897916644,0,0,1,161,1,1,3.091042458
0.5,96,-2.94443897916644,1,1,1,161,1,1,2.397895278
0.5,12,-2.94443897916644,0,0,1,161,1,0,2.56494935
0.3,96,-2.94443897916644,0,0,1,161,1,1,2.995732287
0.9,48,-2.94443897916644,0,0,1,161,1,1,1.791759493
0.5,96,-2.94443897916644,1,1,0,161,1,0,3.97029191
0.9,24,-2.94443897916644,1,0,0,161,1,1,3.761200115
0.7,48,-2.94443897916644,0,1,0,161,1,0,2.995732287
0.5,24,-2.94443897916644,1,0,0,161,0.5,0,3.258096554
0.5,24,-2.94443897916644,1,0,0,161,0.5,0,3.258096554
0.3,24,-2.94443897916644,1,0,0,161,1,0,2.397895278
0.3,48,-2.94443897916644,0,0,0,165,1,0,5.068904198
0.7,96,-2.94443897916644,1,0,0,165,1,1,4.844187083
0.3,48,-2.94443897916644,1,0,0,165,1,0,5.123963981
0.9,48,-2.94443897916644,0,0,0,165,1,0,5.262690188
0.3,12,-2.94443897916644,0,0,0,165,1,0,4.248495242
0.7,48,-2.94443897916644,1,1,1,165,1,1,3.610917909
0.5,96,-2.94443897916644,0,1,1,165,1,1,3.555348062
0.7,48,-2.94443897916644,0,0,1,165,1,1,3.367295825
0.5,12,-2.94443897916644,0,0,1,165,1,0,3.555348062
0.3,12,-2.94443897916644,1,0,1,165,1,0,3.583518945
0.9,24,-2.94443897916644,0,0,0,167,1,0,2.77258872
0.9,96,-2.94443897916644,0,0,0,167,1,0,2.639057339
0.5,48,-2.94443897916644,0,1,0,167,1,0,2.77258872
0.9,12,-2.94443897916644,1,0,0,167,1,0,2.708050183
0.7,24,-2.94443897916644,1,0,0,167,0.5,0,2.708050225
0.7,24,-2.94443897916644,1,0,0,167,0.5,1,2.708050225
0.5,96,-2.94443897916644,0,0,1,167,1,1,2.302585138
0.5,48,-2.94443897916644,0,0,1,167,1,1,2.484906621
0.7,96,-2.94443897916644,1,0,1,167,1,0,2.302585075
0.3,24,-2.94443897916644,1,0,1,167,1,0,2.484906674
0.7,48,-2.94443897916644,0,0,1,167,1,0,2.197224602
0.7,24,-2.94443897916644,1,0,0,168,1,0,6.395261599
0.9,12,-2.94443897916644,1,0,0,168,1,1,4.158883081
0.5,96,-2.94443897916644,0,0,0,168,1,0,4.574710979
0.3,48,-2.94443897916644,0,0,0,168,1,1,5.25749537
0.3,96,-2.94443897916644,0,0,0,168,1,0,5.823045895
0.5,48,-2.94443897916644,1,1,1,168,1,0,3.091042458
0.3,48,-2.94443897916644,1,1,1,168,1,0,3.465735901
0.5,48,-2.94443897916644,0,1,1,168,1,1,3.465735901
0.9,24,-2.94443897916644,1,0,1,168,1,1,3.367295825
0.7,96,-2.94443897916644,1,0,1,168,1,1,3.555348062
0.9,48,-2.94443897916644,0,1,0,170,1,1,3.951243711
0.7,24,-2.94443897916644,0,0,0,170,1,1,4.897839799
0.7,48,-2.94443897916644,1,1,0,170,1,0,4.465908121
0.5,48,-2.94443897916644,1,1,0,170,1,0,4.418840607
0.3,12,-2.94443897916644,1,0,0,170,1,0,4.304065089
0.9,48,-2.94443897916644,1,1,1,170,1,1,2.708050225
0.9,48,-2.94443897916644,0,0,1,170,1,1,2.302585075
0.9,96,-2.94443897916644,1,0,1,170,1,1,3.367295825
0.3,48,-2.94443897916644,0,1,1,170,1,0,3.433987215
0.3,48,-2.94443897916644,1,1,1,170,1,0,2.708050225
0.7,12,-2.94443897916644,1,0,0,171,1,0,2.397895278
0.9,48,-2.94443897916644,1,0,0,171,1,0,2.197224602
0.5,96,-2.94443897916644,0,1,0,171,1,0,2.197224602
0.9,96,-2.94443897916644,1,0,0,171,1,0,2.197224602
0.3,96,-2.94443897916644,1,0,0,171,1,0,3.433987195
0.3,96,-2.94443897916644,1,0,1,171,1,0,2.56494935
0.5,48,-2.94443897916644,0,1,1,171,1,0,2.397895278
0.9,96,-2.94443897916644,0,0,1,171,1,1,2.56494935
0.7,48,-2.94443897916644,0,0,1,171,1,0,2.397895278
0.5,24,-2.94443897916644,1,0,1,171,1,0,2.197224602
0.3,24,-2.94443897916644,0,0,1,176,1,0,4.174387272
0.7,48,-2.94443897916644,1,0,1,176,1,1,2.833213356
0.5,48,-2.94443897916644,1,0,1,176,1,1,2.77258872
0.9,96,-2.94443897916644,1,1,1,176,1,1,3.637586162
0.3,96,-2.94443897916644,0,0,1,176,1,0,4.394449156
0.9,96,-2.94443897916644,1,1,0,176,1,1,2.944438981
0.9,96,-2.94443897916644,1,0,0,176,1,1,3.25809653
0.5,96,-2.94443897916644,0,0,0,176,1,0,3.988984047
0.7,96,-2.94443897916644,0,1,0,176,1,0,4.574710979
0.3,12,-2.94443897916644,1,0,0,176,0.5,0,4.143134731
0.3,12,-2.94443897916644,1,0,0,176,0.5,0,4.143134731
0.3,48,-2.94443897916644,0,0,1,177,1,0,3.850147595
0.7,24,-2.94443897916644,1,0,1,177,1,0,3.295836867
0.3,48,-2.94443897916644,0,0,1,177,1,0,3.295836867
0.3,24,-2.94443897916644,1,0,1,177,1,0,4.709530197
0.9,96,-2.94443897916644,0,1,1,177,1,1,3.526360518
0.3,48,-2.94443897916644,0,0,0,177,1,0,3.496507548
0.9,12,-2.94443897916644,1,0,0,177,1,0,3.465735901
0.5,12,-2.94443897916644,1,0,0,177,1,0,3.828641398
0.9,96,-2.94443897916644,0,1,0,177,1,0,4.04305127
0.5,48,-2.94443897916644,0,1,0,177,1,0,2.484906674
0.9,96,-2.94443897916644,0,1,1,178,1,1,3.610917909
0.9,24,-2.94443897916644,0,0,1,178,1,1,3.496507567
0.5,48,-2.94443897916644,1,0,1,178,1,0,4.543294782
0.3,96,-2.94443897916644,1,0,1,178,1,0,3.850147608
0.7,48,-2.94443897916644,1,0,1,178,1,1,5.493061444
0.3,48,-2.94443897916644,1,0,0,178,1,0,3.891820301
0.3,24,-2.94443897916644,1,0,0,178,1,0,3.135494204
0.5,12,-2.94443897916644,0,0,0,178,1,0,3.09104243
0.5,96,-2.94443897916644,1,1,0,178,1,0,3.332204497
0.5,24,-2.94443897916644,0,0,0,178,1,0,3.433987215
0.5,48,-2.94443897916644,1,1,0,180,1,0,2.890371782
0.9,96,-2.94443897916644,1,1,0,180,1,0,2.77258872
0.7,48,-2.94443897916644,1,1,0,180,1,1,2.484906621
0.9,48,-2.94443897916644,1,1,0,180,1,0,3.091042458
0.9,96,-2.94443897916644,0,0,0,180,1,0,2.708050183
0.3,24,-2.94443897916644,1,0,1,180,1,0,3.496507548
0.5,48,-2.94443897916644,1,0,1,180,1,0,3.496507548
0.7,12,-2.94443897916644,0,0,1,180,1,1,3.135494204
0.9,12,-2.94443897916644,0,0,1,180,1,0,3.295836867
0.9,48,-2.94443897916644,0,0,1,180,1,0,3.044522462
0.7,12,-2.94443897916644,0,0,1,181,1,0,3.496507567
0.3,24,-2.94443897916644,0,0,1,181,1,0,4.48863637
0.3,24,-2.94443897916644,0,0,1,181,1,0,3.637586162
0.7,96,-2.94443897916644,1,1,1,181,1,1,2.56494935
0.9,96,-2.94443897916644,0,0,1,181,1,1,2.56494935
0.5,48,-2.94443897916644,0,0,0,181,1,0,3.688879452
0.7,24,-2.94443897916644,1,0,0,181,1,1,3.496507567
0.9,96,-2.94443897916644,0,0,0,181,1,0,3.526360518
0.3,48,-2.94443897916644,1,1,0,181,1,0,3.218875807
0.9,12,-2.94443897916644,0,0,0,181,1,0,3.332204497
0.7,24,-2.94443897916644,0,0,1,184,1,1,3.367295825
0.3,48,-2.94443897916644,0,1,1,184,1,0,3.091042458
0.9,96,-2.94443897916644,1,0,1,184,1,1,1.945910113
0.5,48,-2.94443897916644,0,0,1,184,1,0,3.433987215
0.9,12,-2.94443897916644,1,0,1,184,1,1,1.945910203
0.5,96,-2.94443897916644,0,1,0,184,1,1,3.178053828
0.7,48,-2.94443897916644,0,1,0,184,1,1,3.433987215
0.9,96,-2.94443897916644,0,0,0,184,1,0,3.178053828
0.5,96,-2.94443897916644,0,0,0,184,1,0,3.526360518
0.5,24,-2.94443897916644,0,0,0,184,1,0,3.637586162
0.3,12,-2.94443897916644,1,0,1,185,1,0,2.833213356
0.7,48,-2.94443897916644,1,0,1,185,1,1,3.295836867
0.5,96,-2.94443897916644,0,1,1,185,1,0,3.583518945
0.3,96,-2.94443897916644,0,1,1,185,1,0,3.295836867
0.9,96,-2.94443897916644,1,0,1,185,1,1,2.833213356
0.3,12,-2.94443897916644,1,0,0,185,1,0,3.806662486
0.7,96,-2.94443897916644,0,0,0,185,1,0,3.332204519
0.5,96,-2.94443897916644,1,0,0,185,1,0,2.890371747
0.3,12,-2.94443897916644,0,0,0,185,1,0,3.526360518
0.9,12,-2.94443897916644,1,0,0,185,1,1,2.708050225
0.3,96,-2.94443897916644,0,1,1,186,1,1,3.401197385
0.5,96,-2.94443897916644,0,0,1,186,1,0,3.09104243
0.9,12,-2.94443897916644,1,0,1,186,1,1,2.484906621
0.7,12,-2.94443897916644,1,0,1,186,1,0,3.496507548
0.3,48,-2.94443897916644,1,0,1,186,1,0,2.302585075
0.5,48,-2.94443897916644,1,0,0,186,1,1,3.951243723
0.5,96,-2.94443897916644,1,1,0,186,0.5,0,3.637586162
0.5,96,-2.94443897916644,1,1,0,186,0.5,0,3.637586162
0.3,48,-2.94443897916644,1,0,0,186,1,0,2.484906674
0.5,96,-2.94443897916644,1,0,0,186,1,0,3.401197385
0.5,96,-2.94443897916644,1,1,0,186,1,1,2.995732287
0.5,48,-2.94443897916644,1,0,1,187,1,1,2.995732287
0.3,24,-2.94443897916644,0,0,1,187,1,0,3.496507567
0.9,24,-2.94443897916644,0,0,1,187,1,1,2.833213319
0.3,12,-2.94443897916644,0,0,1,187,1,0,2.890371747
0.9,96,-2.94443897916644,1,1,1,187,1,1,3.044522432
0.5,96,-2.94443897916644,1,0,0,187,1,1,2.890371782
0.7,24,-2.94443897916644,1,0,0,187,1,1,3.526360518
0.9,48,-2.94443897916644,1,0,0,187,1,1,2.77258872
0.3,48,-2.94443897916644,0,0,0,187,1,0,3.135494204
0.7,12,-2.94443897916644,0,0,0,187,1,0,2.890371747
0.9,48,-2.94443897916644,1,0,0,188,1,0,2.07944154
0.9,24,-2.94443897916644,1,0,0,188,0.5,0,2.484906621
0.9,24,-2.94443897916644,1,0,0,188,0.5,1,2.484906621
0.3,12,-2.94443897916644,1,0,0,188,1,0,2.833213356
0.5,48,-2.94443897916644,0,0,0,188,1,0,2.484906674
0.5,48,-2.94443897916644,0,0,0,188,1,0,2.07944154
0.3,96,-2.94443897916644,0,0,1,188,1,1,2.708050183
0.3,48,-2.94443897916644,1,1,1,188,0.5,0,2.708050183
0.3,48,-2.94443897916644,1,1,1,188,0.5,0,2.708050183
0.9,48,-2.94443897916644,0,0,1,188,1,1,1.386294438
0.5,12,-2.94443897916644,1,0,1,188,1,0,2.484906674
0.7,12,-2.94443897916644,0,0,1,188,1,0,1.945910113
0.9,96,-2.94443897916644,0,1,0,189,1,1,3.135494231
0.7,12,-2.94443897916644,1,0,0,189,1,0,2.56494935
0.7,48,-2.94443897916644,0,1,0,189,1,0,1.791759493
0.9,48,-2.94443897916644,0,0,0,189,1,0,3.218875832
0.7,24,-2.94443897916644,0,0,0,189,1,0,1.791759389
0.7,96,-2.94443897916644,0,1,1,189,1,1,1.945910113
0.5,96,-2.94443897916644,1,1,1,189,1,1,2.197224532
0.5,48,-2.94443897916644,1,0,1,189,1,0,3.8066625
0.3,96,-2.94443897916644,0,1,1,189,1,0,1.945910113
0.3,12,-2.94443897916644,1,0,1,189,1,0,2.397895278
0.9,12,-2.94443897916644,0,0,1,191,1,1,2.197224602
0.5,12,-2.94443897916644,1,0,1,191,1,1,2.77258872
0.7,12,-2.94443897916644,1,0,1,191,1,0,2.708050183
0.7,96,-2.94443897916644,1,0,1,191,1,1,2.708050183
0.3,48,-2.94443897916644,1,1,1,191,1,0,2.397895278
0.7,48,-2.94443897916644,1,0,0,191,1,0,3.610917926
0.9,96,-2.94443897916644,1,0,0,191,1,1,2.197224602
0.3,96,-2.94443897916644,1,0,0,191,1,1,3.135494204
0.7,48,-2.94443897916644,1,0,0,191,1,1,2.833213319
0.9,24,-2.94443897916644,0,0,0,191,1,0,2.708050183
0.3,12,-2.94443897916644,1,0,1,192,1,0,4.276666117
0.9,96,-2.94443897916644,1,1,1,192,1,1,3.09104243
0.7,96,-2.94443897916644,1,0,1,192,1,1,3.433987215
0.7,12,-2.94443897916644,0,0,1,192,1,0,4.276666117
0.9,48,-2.94443897916644,1,0,1,192,1,1,2.197224532
0.5,12,-2.94443897916644,1,0,0,192,1,0,4.941642423
0.7,48,-2.94443897916644,1,1,0,192,1,1,3.951243723
0.5,12,-2.94443897916644,0,0,0,192,1,0,4.158883081
0.9,48,-2.94443897916644,1,0,0,192,1,1,4.025351689
0.5,96,-2.94443897916644,0,1,0,192,1,1,3.135494204
0.9,48,-2.94443897916644,0,0,1,193,1,1,2.995732256
0.5,48,-2.94443897916644,0,0,1,193,1,0,3.367295825
0.5,12,-2.94443897916644,1,0,1,193,1,0,3.433987195
0.9,48,-2.94443897916644,0,0,1,193,1,1,2.484906674
0.3,48,-2.94443897916644,0,1,1,193,1,0,2.708050225
0.7,96,-2.94443897916644,1,0,0,193,1,1,3.135494204
0.7,96,-2.94443897916644,1,1,0,193,1,1,2.397895278
0.3,48,-2.94443897916644,1,0,0,193,1,0,3.401197385
0.9,96,-2.94443897916644,1,1,0,193,1,1,2.397895278
0.3,24,-2.94443897916644,1,0,0,193,1,0,2.708050225
0.7,48,-2.94443897916644,1,1,0,194,1,1,3.526360518
0.3,48,-2.94443897916644,0,0,0,194,1,1,4.262679881
0.5,12,-2.94443897916644,0,0,0,194,1,0,4.060443017
0.5,24,-2.94443897916644,1,0,0,194,1,0,3.663561654
0.7,48,-2.94443897916644,0,0,0,194,0.5,1,5.587248659
0.7,48,-2.94443897916644,0,0,0,194,0.5,0,5.587248659
0.7,96,-2.94443897916644,0,0,1,194,1,1,2.77258872
0.9,12,-2.94443897916644,1,0,1,194,1,1,2.56494935
0.7,96,-2.94443897916644,0,1,1,194,1,1,2.197224602
0.5,96,-2.94443897916644,0,0,1,194,1,1,2.77258872
0.5,96,-2.94443897916644,0,0,1,194,1,0,3.332204519
0.7,48,-2.94443897916644,1,1,1,195,1,0,3.465735901
0.7,96,-2.94443897916644,1,1,1,195,1,0,4.189654747
0.3,96,-2.94443897916644,1,1,1,195,1,0,2.77258872
0.3,48,-2.94443897916644,0,0,1,195,1,1,2.833213319
0.7,12,-2.94443897916644,1,0,1,195,1,0,3.367295825
0.9,96,-2.94443897916644,1,1,0,195,1,1,3.688879452
0.9,48,-2.94443897916644,1,0,0,195,1,1,3.258096554
0.7,96,-2.94443897916644,0,1,0,195,1,0,3.951243723
0.5,96,-2.94443897916644,0,0,0,195,1,0,3.912023
0.7,48,-2.94443897916644,1,1,0,195,1,1,4.204692619
0.9,12,-2.94443897916644,0,0,0,196,1,0,4.290459442
0.5,96,-2.94443897916644,1,1,0,196,1,0,3.044522432
0.9,48,-2.94443897916644,1,1,0,196,1,0,2.890371747
0.9,48,-2.94443897916644,0,1,0,196,1,1,3.465735901
0.7,24,-2.94443897916644,0,0,0,196,1,0,3.850147595
0.9,96,-2.94443897916644,1,0,1,196,1,1,2.833213356
0.3,24,-2.94443897916644,1,0,1,196,1,1,3.610917909
0.3,96,-2.94443897916644,1,1,1,196,1,0,2.944438981
0.5,12,-2.94443897916644,1,0,1,196,1,0,4.543294782
0.7,48,-2.94443897916644,0,0,1,196,1,1,3.258096554
0.5,96,-2.94443897916644,0,0,1,197,1,0,4.897839799
0.7,48,-2.94443897916644,1,1,0,197,1,1,3.135494231
0.5,12,-2.94443897916644,1,0,0,197,1,1,3.891820301
0.9,48,-2.94443897916644,0,0,0,197,1,0,4.127134386
0.3,96,-2.94443897916644,0,1,0,197,1,0,3.891820301
0.5,48,-2.94443897916644,1,0,1,197,0.5,0,4.189654747
0.5,48,-2.94443897916644,1,0,1,197,0.5,1,4.189654747
0.3,24,-2.94443897916644,0,0,1,197,1,0,4.094344555
0.5,96,-2.94443897916644,0,0,1,197,1,0,3.931825632
0.7,96,-2.94443897916644,0,1,1,197,1,1,2.833213356
0.3,12,-2.94443897916644,0,0,1,197,1,0,4.276666117
0.5,96,-2.94443897916644,1,1,1,198,1,0,4.248495242
0.7,48,-2.94443897916644,1,0,1,198,1,1,3.496507548
0.9,12,-2.94443897916644,1,0,1,198,1,1,3.332204519
0.7,96,-2.94443897916644,1,0,1,198,1,1,3.688879468
0.3,12,-2.94443897916644,0,0,1,198,1,0,3.912023
0.9,48,-2.94443897916644,0,0,0,198,1,0,3.663561654
0.3,48,-2.94443897916644,1,0,0,198,1,0,3.931825645
0.9,96,-2.94443897916644,1,0,0,198,1,1,3.295836867
0.3,24,-2.94443897916644,0,0,0,198,1,0,3.367295847
0.5,12,-2.94443897916644,0,0,0,198,1,0,4.510859505
0.9,48,-2.94443897916644,1,0,1,199,1,1,2.833213319
0.7,96,-2.94443897916644,0,1,1,199,1,1,2.708050183
0.3,96,-2.94443897916644,1,0,1,199,1,1,3.737669613
0.3,96,-2.94443897916644,1,0,1,199,1,1,3.496507567
0.3,12,-2.94443897916644,0,0,1,199,1,0,3.465735901
0.5,48,-2.94443897916644,0,1,0,199,1,0,4.110873871
0.7,12,-2.94443897916644,1,0,0,199,1,0,3.912023
0.9,12,-2.94443897916644,1,0,0,199,1,1,3.135494231
0.9,24,-2.94443897916644,0,0,0,199,1,1,4.682131228
0.3,24,-2.94443897916644,1,0,0,199,1,0,3.737669613
0.3,48,-2.94443897916644,1,1,1,200,0.5,1,4.077537443
0.3,48,-2.94443897916644,1,1,1,200,0.5,0,4.077537443
0.7,96,-2.94443897916644,0,1,1,200,1,1,3.218875832
0.3,96,-2.94443897916644,0,0,1,200,1,0,3.951243711
0.3,12,-2.94443897916644,0,0,1,200,1,0,4.744932127
0.3,12,-2.94443897916644,1,0,1,200,1,0,3.583518945
0.9,24,-2.94443897916644,0,0,0,200,1,0,4.691347885
0.7,24,-2.94443897916644,1,0,0,200,1,0,3.610917909
0.5,48,-2.94443897916644,1,0,0,200,1,1,4.248495242
0.7,24,-2.94443897916644,0,0,0,200,1,0,4.820281566
0.7,48,-2.94443897916644,0,1,0,200,1,0,4.406719251
0.3,96,-2.94443897916644,1,0,1,202,1,1,3.367295825
0.9,96,-2.94443897916644,1,1,1,202,1,1,2.56494935
0.9,96,-2.94443897916644,1,1,1,202,1,1,3.850147595
0.3,48,-2.94443897916644,1,0,1,202,1,0,3.988984047
0.3,96,-2.94443897916644,0,1,1,202,1,0,3.850147608
0.3,24,-2.94443897916644,0,0,1,202,1,0,3.091042458
0.7,48,-2.94443897916644,0,1,0,202,1,0,4.574710979
0.5,12,-2.94443897916644,0,0,0,202,1,0,4.043051259
0.5,48,-2.94443897916644,1,0,0,202,1,1,3.583518945
0.7,96,-2.94443897916644,1,0,0,202,1,1,5.062595032
0.3,48,-2.94443897916644,1,1,1,204,1,0,2.890371747
0.7,48,-2.94443897916644,0,0,1,204,1,1,2.77258872
0.5,96,-2.94443897916644,1,0,1,204,0.5,1,3.25809653
0.5,96,-2.94443897916644,1,0,1,204,0.5,0,3.25809653
0.5,24,-2.94443897916644,1,0,1,204,1,0,2.944438981
0.7,48,-2.94443897916644,1,0,1,204,1,1,2.197224602
0.7,24,-2.94443897916644,1,0,0,204,1,0,3.761200115
0.3,96,-2.94443897916644,1,1,0,204,1,1,3.637586162
0.3,12,-2.94443897916644,1,0,0,204,1,0,3.367295847
0.9,96,-2.94443897916644,0,0,0,204,0.25,0,3.761200115
0.9,96,-2.94443897916644,0,0,0,204,0.25,0,3.761200115
0.9,96,-2.94443897916644,0,0,0,204,0.25,0,3.761200115
0.9,96,-2.94443897916644,0,0,0,204,0.25,0,3.761200115
0.5,96,-2.94443897916644,0,0,0,204,1,0,2.995732287
0.5,48,-2.94443897916644,0,0,0,206,1,0,4.691347885
0.9,96,-2.94443897916644,0,0,0,206,1,0,3.178053828
0.9,24,-2.94443897916644,0,0,0,206,1,0,3.178053828
0.3,96,-2.94443897916644,0,0,0,206,1,0,4.234106501
0.7,12,-2.94443897916644,1,0,0,206,1,1,3.583518928
0.5,24,-2.94443897916644,1,0,1,206,1,0,2.56494935
0.7,96,-2.94443897916644,0,1,1,206,1,1,2.302585075
0.3,24,-2.94443897916644,0,0,1,206,1,0,2.639057339
0.5,48,-2.94443897916644,1,0,1,206,1,1,2.197224602
0.7,48,-2.94443897916644,0,1,1,206,1,0,2.397895278
0.5,48,-2.94443897916644,1,0,0,207,0.2,1,5.003946308
0.5,48,-2.94443897916644,1,0,0,207,0.2,0,5.003946308
0.5,48,-2.94443897916644,1,0,0,207,0.2,0,5.003946308
