"","subj_id","correct","r","rsgn","rabs","smoothed","n","plot","log_time","actual_location","attempts","weights","response_0","alpha"
"798","139",0,-0.3,0,0.3,0,12,"S",4.744932127,10,1,1,"19",-2.94443897916644
"799","157",1,0.7,1,0.7,0,24,"L",3.555348062,17,1,1,"17",-2.94443897916644
"800","74",1,-0.9,0,0.9,0,24,"S",3.367295825,10,1,1,"10",-2.94443897916644
"801","185",0,-0.3,0,0.3,1,96,"S",2.833213356,19,1,1,"14",-2.94443897916644
"802","118",1,-0.5,0,0.5,1,96,"L",3.135494204,10,1,1,"10",-2.94443897916644
"803","126",0,-0.5,0,0.5,1,48,"S",3.610917909,18,1,1,"6",-2.94443897916644
"804","190",1,0.7,1,0.7,0,96,"L",2.77258872,12,1,1,"12",-2.94443897916644
"805","31",0,-0.5,0,0.5,0,48,"L",4.060443017,6,1,1,"3",-2.94443897916644
"806","109",0,-0.5,0,0.5,0,24,"L",3.637586162,15,1,1,"6",-2.94443897916644
"807","178",0,0.3,1,0.3,0,96,"S",3.850147608,11,1,1,"16",-2.94443897916644
"808","116",1,0.5,1,0.5,1,96,"S",3.25809653,10,1,1,"10",-2.94443897916644
"809","43",0,-0.5,0,0.5,0,48,"L",4.406719243,11,2,0.5,"6",-2.94443897916644
"810","43",1,-0.5,0,0.5,0,48,"L",4.406719243,11,2,0.5,"11",-2.94443897916644
"811","199",1,0.9,1,0.9,0,24,"S",4.04305127,13,1,1,"13",-2.94443897916644
"812","185",0,0.5,1,0.5,0,48,"S",2.56494935,7,1,1,"20",-2.94443897916644
"813","60",1,0.5,1,0.5,0,48,"L",5.003946308,2,5,0.2,"2",-2.94443897916644
"814","60",0,0.5,1,0.5,0,48,"L",5.003946308,2,5,0.2,"5",-2.94443897916644
"815","60",0,0.5,1,0.5,0,48,"L",5.003946308,2,5,0.2,"10",-2.94443897916644
"816","60",0,0.5,1,0.5,0,48,"L",5.003946308,2,5,0.2,"13",-2.94443897916644
"817","60",0,0.5,1,0.5,0,48,"L",5.003946308,2,5,0.2,"18",-2.94443897916644
"818","96",0,0.7,1,0.7,1,48,"L",3.178053828,5,2,0.5,"6",-2.94443897916644
"819","96",1,0.7,1,0.7,1,48,"L",3.178053828,5,2,0.5,"5",-2.94443897916644
"820","190",0,-0.9,0,0.9,1,96,"L",2.833213356,19,1,1,"16",-2.94443897916644
"821","141",1,0.9,1,0.9,1,96,"S",4.174387272,12,3,0.333333333333333,"12",-2.94443897916644
"822","141",0,0.9,1,0.9,1,96,"S",4.174387272,12,3,0.333333333333333,"1",-2.94443897916644
"823","141",0,0.9,1,0.9,1,96,"S",4.174387272,12,3,0.333333333333333,"6",-2.94443897916644
"824","207",0,-0.3,0,0.3,1,96,"L",3.891820301,10,1,1,"6",-2.94443897916644
"825","52",1,0.7,1,0.7,0,96,"L",5.062595032,4,1,1,"4",-2.94443897916644
"826","139",0,0.3,1,0.3,0,12,"S",3.583518945,7,1,1,"10",-2.94443897916644
"827","106",0,-0.7,0,0.7,1,96,"L",3.97029191,10,1,1,"6",-2.94443897916644
"828","190",1,0.7,1,0.7,1,96,"L",2.639057339,3,1,1,"3",-2.94443897916644
"829","117",1,0.5,1,0.5,0,12,"L",4.094344566,19,1,1,"19",-2.94443897916644
"830","118",1,-0.9,0,0.9,1,96,"L",3.8066625,15,1,1,"15",-2.94443897916644
"831","116",1,-0.5,0,0.5,0,24,"S",3.71357207,15,1,1,"15",-2.94443897916644
"832","82",1,-0.5,0,0.5,0,96,"S",4.219507699,11,2,0.5,"11",-2.94443897916644
"833","82",0,-0.5,0,0.5,0,96,"S",4.219507699,11,2,0.5,"3",-2.94443897916644
"834","52",0,-0.9,0,0.9,1,96,"L",3.258096554,19,1,1,"3",-2.94443897916644
"835","199",1,0.5,1,0.5,1,48,"L",3.8066625,10,1,1,"10",-2.94443897916644
"836","31",1,0.5,1,0.5,0,24,"L",4.04305127,18,2,0.5,"18",-2.94443897916644
"837","31",0,0.5,1,0.5,0,24,"L",4.04305127,18,2,0.5,"4",-2.94443897916644
"838","44",0,-0.7,0,0.7,0,48,"L",4.543294782,11,1,1,"4",-2.94443897916644
"839","117",0,-0.9,0,0.9,1,48,"L",3.583518945,9,1,1,"8",-2.94443897916644
"840","60",0,-0.3,0,0.3,0,48,"L",3.761200115,8,1,1,"18",-2.94443897916644
"841","157",0,0.3,1,0.3,0,12,"L",4.430816793,14,1,1,"10",-2.94443897916644
"842","43",1,0.5,1,0.5,0,12,"L",4.189654738,16,1,1,"16",-2.94443897916644
"843","116",0,-0.3,0,0.3,0,12,"L",3.401197385,7,1,1,"5",-2.94443897916644
"844","199",1,0.7,1,0.7,1,48,"L",3.218875832,5,1,1,"5",-2.94443897916644
"845","12",0,-0.5,0,0.5,1,96,"L",3.555348062,15,1,1,"1",-2.94443897916644
"846","31",1,0.9,1,0.9,1,96,"L",3.044522432,1,1,1,"1",-2.94443897916644
"847","60",0,-0.5,0,0.5,0,96,"L",2.639057339,11,1,1,"20",-2.94443897916644
"848","117",0,-0.5,0,0.5,0,12,"L",3.044522432,11,1,1,"5",-2.94443897916644
"849","74",0,0.5,1,0.5,0,96,"S",4.543294782,10,1,1,"20",-2.94443897916644
"850","141",1,0.7,1,0.7,0,12,"S",4.204692619,7,2,0.5,"7",-2.94443897916644
"851","141",0,0.7,1,0.7,0,12,"S",4.204692619,7,2,0.5,"10",-2.94443897916644
"852","63",0,0.3,1,0.3,0,24,"S",2.995732287,19,1,1,"2",-2.94443897916644
"853","207",0,0.5,1,0.5,0,48,"S",4.189654747,2,2,0.5,"11",-2.94443897916644
"854","207",1,0.5,1,0.5,0,48,"S",4.189654747,2,2,0.5,"2",-2.94443897916644
"855","190",0,-0.7,0,0.7,0,96,"L",4.382026633,14,1,1,"12",-2.94443897916644
"856","117",0,-0.7,0,0.7,0,96,"L",2.995732256,14,1,1,"16",-2.94443897916644
"857","126",1,0.5,1,0.5,0,96,"L",4.204692619,10,1,1,"10",-2.94443897916644
"858","60",1,0.7,1,0.7,0,24,"L",3.295836867,17,1,1,"17",-2.94443897916644
"859","116",0,-0.9,0,0.9,0,96,"L",3.688879452,7,1,1,"17",-2.94443897916644
"860","77",0,0.5,1,0.5,1,96,"L",3.044522432,10,1,1,"1",-2.94443897916644
"861","117",0,-0.3,0,0.3,0,12,"L",2.708050183,10,1,1,"2",-2.94443897916644
"862","63",1,-0.7,0,0.7,0,48,"S",3.044522432,5,1,1,"5",-2.94443897916644
"863","190",0,0.3,1,0.3,1,48,"S",2.890371747,20,1,1,"9",-2.94443897916644
"864","43",0,0.3,1,0.3,0,12,"L",4.025351689,16,1,1,"2",-2.94443897916644
"865","44",0,-0.5,0,0.5,0,48,"L",4.276666126,6,1,1,"8",-2.94443897916644
"866","31",0,0.7,1,0.7,1,48,"L",4.025351689,5,1,1,"16",-2.94443897916644
"867","63",1,-0.9,0,0.9,1,96,"S",2.484906621,20,1,1,"20",-2.94443897916644
"868","74",1,0.7,1,0.7,1,48,"L",3.891820301,5,1,1,"5",-2.94443897916644
"869","10",1,-0.7,0,0.7,0,48,"S",3.135494204,11,1,1,"11",-2.94443897916644
"870","12",0,-0.7,0,0.7,0,96,"L",3.737669628,14,1,1,"16",-2.94443897916644
"871","190",0,-0.5,0,0.5,1,96,"S",2.833213356,11,1,1,"9",-2.94443897916644
"872","139",0,-0.9,0,0.9,0,24,"L",4.691347885,10,1,1,"5",-2.94443897916644
"873","43",1,0.9,1,0.9,0,24,"L",3.044522432,5,1,1,"5",-2.94443897916644
"874","77",0,-0.7,0,0.7,0,12,"L",2.639057339,11,1,1,"16",-2.94443897916644
"875","116",1,-0.5,0,0.5,1,96,"L",3.583518945,15,1,1,"15",-2.94443897916644
"876","207",0,-0.3,0,0.3,0,24,"S",4.094344555,11,1,1,"10",-2.94443897916644
"877","60",0,-0.5,0,0.5,0,12,"L",3.931825632,11,1,1,"13",-2.94443897916644
"878","63",0,-0.5,0,0.5,0,48,"S",3.091042458,6,2,0.5,"2",-2.94443897916644
"879","63",0,-0.5,0,0.5,0,48,"S",3.091042458,6,2,0.5,"3",-2.94443897916644
"880","190",1,0.9,1,0.9,0,48,"S",2.77258872,13,1,1,"13",-2.94443897916644
"881","126",1,0.7,1,0.7,0,48,"L",4.025351689,19,1,1,"19",-2.94443897916644
"882","74",1,0.9,1,0.9,0,24,"L",3.526360518,4,1,1,"4",-2.94443897916644
"883","10",1,-0.9,0,0.9,0,48,"S",2.56494935,5,1,1,"5",-2.94443897916644
"884","77",0,-0.7,0,0.7,1,48,"L",3.178053828,11,2,0.5,"5",-2.94443897916644
"885","77",0,-0.7,0,0.7,1,48,"L",3.178053828,11,2,0.5,"8",-2.94443897916644
"886","141",1,0.7,1,0.7,1,48,"S",4.00733319,5,1,1,"5",-2.94443897916644
"887","12",1,0.5,1,0.5,0,96,"L",3.583518928,16,1,1,"16",-2.94443897916644
"888","190",1,0.9,1,0.9,1,96,"S",2.397895278,14,1,1,"14",-2.94443897916644
"889","116",0,0.3,1,0.3,0,12,"L",3.295836867,7,2,0.5,"13",-2.94443897916644
"890","116",0,0.3,1,0.3,0,12,"L",3.295836867,7,2,0.5,"17",-2.94443897916644
"891","63",1,-0.3,0,0.3,0,48,"S",2.77258872,8,1,1,"8",-2.94443897916644
"892","139",0,0.7,1,0.7,0,24,"L",3.610917909,17,1,1,"11",-2.94443897916644
"893","63",0,-0.7,0,0.7,0,12,"L",2.708050183,8,1,1,"13",-2.94443897916644
"894","10",0,0.3,1,0.3,0,12,"S",3.218875832,7,1,1,"12",-2.94443897916644
"895","60",0,-0.3,0,0.3,1,48,"S",3.761200115,6,1,1,"18",-2.94443897916644
"896","116",1,-0.5,0,0.5,1,48,"L",3.178053828,5,1,1,"5",-2.94443897916644
"897","145",1,0.7,1,0.7,1,48,"S",2.197224602,5,1,1,"5",-2.94443897916644
"898","126",1,0.7,1,0.7,0,96,"L",3.663561654,4,1,1,"4",-2.94443897916644
"899","190",0,-0.5,0,0.5,1,96,"S",3.367295825,11,1,1,"9",-2.94443897916644
"900","207",0,-0.5,0,0.5,0,96,"S",3.931825632,19,1,1,"16",-2.94443897916644
"901","77",0,0.5,1,0.5,1,96,"L",3.610917909,10,2,0.5,"4",-2.94443897916644
"902","77",0,0.5,1,0.5,1,96,"L",3.610917909,10,2,0.5,"1",-2.94443897916644
"903","31",0,0.7,1,0.7,0,48,"L",4.343805419,11,1,1,"3",-2.94443897916644
"904","10",0,-0.5,0,0.5,0,12,"S",2.77258872,2,1,1,"13",-2.94443897916644
"905","145",1,0.9,1,0.9,0,24,"S",1.791759493,4,1,1,"4",-2.94443897916644
"906","12",0,-0.3,0,0.3,0,48,"L",3.891820301,10,1,1,"4",-2.94443897916644
"907","63",0,-0.5,0,0.5,1,96,"L",3.465735901,15,1,1,"20",-2.94443897916644
"908","207",1,-0.7,0,0.7,1,96,"S",2.833213356,6,1,1,"6",-2.94443897916644
"909","145",1,0.9,1,0.9,1,96,"S",1.60943802,12,1,1,"12",-2.94443897916644
"910","145",1,0.9,1,0.9,1,96,"S",1.945910203,12,1,1,"12",-2.94443897916644
"911","74",1,0.7,1,0.7,0,24,"L",4.143134731,2,1,1,"2",-2.94443897916644
"912","178",1,0.7,1,0.7,0,48,"S",5.493061444,19,1,1,"19",-2.94443897916644
"913","10",0,0.7,1,0.7,0,24,"S",2.77258872,17,1,1,"5",-2.94443897916644
"914","60",0,0.3,1,0.3,0,48,"S",3.71357207,10,1,1,"4",-2.94443897916644
"915","145",1,0.9,1,0.9,0,24,"S",2.397895278,13,1,1,"13",-2.94443897916644
"916","141",0,0.3,1,0.3,0,48,"L",4.290459442,18,2,0.5,"1",-2.94443897916644
"917","141",0,0.3,1,0.3,0,48,"L",4.290459442,18,2,0.5,"2",-2.94443897916644
"918","31",1,-0.5,0,0.5,0,24,"S",3.663561654,4,1,1,"4",-2.94443897916644
"919","139",1,0.5,1,0.5,0,48,"L",4.248495242,4,1,1,"4",-2.94443897916644
"920","63",0,-0.7,0,0.7,0,48,"L",3.25809653,11,1,1,"10",-2.94443897916644
"921","10",0,-0.9,0,0.9,0,24,"L",3.218875832,16,1,1,"4",-2.94443897916644
"922","145",0,-0.9,0,0.9,0,12,"L",3.091042458,17,1,1,"11",-2.94443897916644
"923","31",0,0.3,1,0.3,0,48,"S",2.944438981,13,1,1,"18",-2.94443897916644
"924","126",0,0.5,1,0.5,1,96,"L",4.290459434,2,1,1,"20",-2.94443897916644
"925","76",1,0.5,1,0.5,0,48,"S",3.465735901,2,1,1,"2",-2.94443897916644
"926","31",1,-0.7,0,0.7,1,96,"S",2.397895278,15,1,1,"15",-2.94443897916644
"927","63",0,-0.5,0,0.5,0,12,"L",3.332204519,2,2,0.5,"20",-2.94443897916644
"928","63",0,-0.5,0,0.5,0,12,"L",3.332204519,2,2,0.5,"17",-2.94443897916644
"929","178",0,0.3,1,0.3,0,48,"L",3.891820301,10,1,1,"11",-2.94443897916644
"930","10",1,0.9,1,0.9,0,48,"L",2.708050183,4,1,1,"4",-2.94443897916644
"931","172",0,-0.9,0,0.9,0,12,"L",4.290459442,3,1,1,"13",-2.94443897916644
"932","145",0,0.3,1,0.3,0,12,"L",3.091042458,7,1,1,"17",-2.94443897916644
"933","77",0,-0.9,0,0.9,1,48,"L",4.47733682,11,1,1,"17",-2.94443897916644
"934","141",1,0.5,1,0.5,0,96,"L",3.871201009,16,1,1,"16",-2.94443897916644
"935","31",1,0.3,1,0.3,0,96,"S",2.890371747,11,1,1,"11",-2.94443897916644
"936","207",0,-0.3,0,0.3,0,12,"S",4.276666117,10,1,1,"8",-2.94443897916644
"937","63",0,0.5,1,0.5,0,48,"L",3.091042458,2,1,1,"10",-2.94443897916644
"938","178",0,0.3,1,0.3,0,24,"L",3.135494204,10,1,1,"9",-2.94443897916644
"939","12",0,-0.7,0,0.7,1,96,"L",4.430816801,15,1,1,"6",-2.94443897916644
"940","31",1,-0.7,0,0.7,1,48,"S",2.07944154,11,1,1,"11",-2.94443897916644
"941","76",1,0.9,1,0.9,1,96,"S",2.56494935,1,1,1,"1",-2.94443897916644
"942","145",0,-0.9,0,0.9,0,12,"L",3.044522432,3,1,1,"7",-2.94443897916644
"943","10",0,-0.5,0,0.5,0,24,"L",3.367295825,18,1,1,"12",-2.94443897916644
"944","77",1,-0.7,0,0.7,0,48,"S",3.044522462,11,1,1,"11",-2.94443897916644
"945","60",0,-0.3,0,0.3,0,48,"S",3.583518945,10,1,1,"7",-2.94443897916644
"946","12",0,0.3,1,0.3,1,96,"S",2.995732256,1,1,1,"16",-2.94443897916644
"947","178",0,-0.5,0,0.5,0,12,"L",3.09104243,11,1,1,"10",-2.94443897916644
"948","145",0,0.5,1,0.5,0,96,"L",2.890371782,16,1,1,"14",-2.94443897916644
"949","126",1,-0.9,0,0.9,0,24,"L",4.00733319,10,1,1,"10",-2.94443897916644
"950","60",1,-0.9,0,0.9,0,48,"S",2.56494935,1,1,1,"1",-2.94443897916644
"951","31",0,0.9,1,0.9,0,12,"L",3.401197385,8,1,1,"19",-2.94443897916644
"952","141",1,0.5,1,0.5,0,48,"L",3.891820288,7,1,1,"7",-2.94443897916644
"953","10",0,0.3,1,0.3,0,24,"L",3.367295825,10,1,1,"18",-2.94443897916644
"954","77",0,0.5,1,0.5,1,48,"S",3.555348062,1,1,1,"19",-2.94443897916644
"955","178",0,0.5,1,0.5,1,96,"L",3.332204497,10,1,1,"6",-2.94443897916644
"956","172",0,0.5,1,0.5,1,96,"L",3.044522432,2,1,1,"16",-2.94443897916644
"957","12",0,0.9,1,0.9,0,12,"S",3.555348062,19,1,1,"7",-2.94443897916644
"958","145",0,-0.9,0,0.9,0,12,"L",3.433987215,3,1,1,"6",-2.94443897916644
"959","77",1,0.9,1,0.9,1,96,"S",2.302585075,12,1,1,"12",-2.94443897916644
"960","74",0,-0.3,0,0.3,1,48,"L",4.897839799,12,1,1,"9",-2.94443897916644
"961","139",0,-0.7,0,0.7,0,24,"L",4.820281566,7,1,1,"12",-2.94443897916644
"962","10",0,0.3,1,0.3,0,24,"L",3.25809653,10,2,0.5,"18",-2.94443897916644
"963","10",0,0.3,1,0.3,0,24,"L",3.25809653,10,2,0.5,"8",-2.94443897916644
"964","141",1,0.7,1,0.7,1,96,"L",3.367295825,7,1,1,"7",-2.94443897916644
"965","172",0,0.9,1,0.9,1,48,"L",2.890371747,17,1,1,"10",-2.94443897916644
"966","178",0,-0.5,0,0.5,0,24,"L",3.433987215,18,1,1,"1",-2.94443897916644
"967","77",0,-0.3,0,0.3,0,96,"S",3.295836867,3,2,0.5,"15",-2.94443897916644
"968","77",1,-0.3,0,0.3,0,96,"S",3.295836867,3,2,0.5,"3",-2.94443897916644
"969","12",0,0.7,1,0.7,0,24,"S",3.433987215,17,1,1,"8",-2.94443897916644
"970","12",1,-0.7,0,0.7,0,48,"S",2.397895278,11,1,1,"11",-2.94443897916644
"971","77",0,-0.7,0,0.7,0,96,"S",2.77258872,14,1,1,"12",-2.94443897916644
"972","172",1,-0.9,0,0.9,1,48,"L",3.465735901,11,1,1,"11",-2.94443897916644
"973","141",0,0.3,1,0.3,0,48,"L",3.784189625,13,1,1,"16",-2.94443897916644
"974","77",0,0.3,1,0.3,1,48,"S",2.708050225,2,1,1,"14",-2.94443897916644
"975","60",0,0.5,1,0.5,0,24,"L",2.77258872,3,1,1,"20",-2.94443897916644
"976","31",0,-0.5,0,0.5,0,48,"L",4.418840607,6,1,1,"3",-2.94443897916644
"977","195",1,-0.9,0,0.9,1,48,"L",3.951243711,12,1,1,"12",-2.94443897916644
"978","74",0,-0.5,0,0.5,1,48,"L",4.304065089,6,1,1,"4",-2.94443897916644
"979","139",0,-0.7,0,0.7,1,48,"L",4.406719251,11,1,1,"12",-2.94443897916644
"980","31",0,-0.3,0,0.3,0,96,"S",2.995732256,11,1,1,"16",-2.94443897916644
"981","12",0,0.7,1,0.7,0,24,"S",4.248495242,2,1,1,"5",-2.94443897916644
"982","31",0,-0.3,0,0.3,0,12,"L",3.135494204,7,1,1,"5",-2.94443897916644
"983","169",1,0.9,1,0.9,0,12,"S",3.044522432,3,1,1,"3",-2.94443897916644
"984","172",0,-0.7,0,0.7,0,24,"L",3.850147595,8,1,1,"20",-2.94443897916644
"985","169",1,-0.7,0,0.7,1,48,"S",2.944438981,11,1,1,"11",-2.94443897916644
"986","31",0,0.3,1,0.3,1,96,"L",3.761200115,17,1,1,"1",-2.94443897916644
"987","172",1,0.9,1,0.9,0,96,"S",2.833213356,11,1,1,"11",-2.94443897916644
"988","154",0,-0.5,0,0.5,1,96,"L",2.995732287,10,1,1,"14",-2.94443897916644
"989","141",1,-0.7,0,0.7,1,96,"L",4.248495242,6,1,1,"6",-2.94443897916644
"990","125",1,-0.9,0,0.9,0,48,"S",2.995732256,5,1,1,"5",-2.94443897916644
"991","31",0,-0.5,0,0.5,1,96,"L",3.688879452,11,1,1,"18",-2.94443897916644
"992","172",1,0.3,1,0.3,0,24,"S",3.610917909,10,1,1,"10",-2.94443897916644
"993","195",1,-0.7,0,0.7,0,24,"L",4.897839799,8,1,1,"8",-2.94443897916644
"994","169",0,-0.5,0,0.5,0,12,"S",4.110873871,11,1,1,"7",-2.94443897916644
"995","172",0,0.3,1,0.3,1,96,"S",2.944438981,17,1,1,"2",-2.94443897916644
"996","31",0,-0.3,0,0.3,0,48,"L",3.465735901,10,1,1,"3",-2.94443897916644
"997","125",0,-0.5,0,0.5,0,48,"S",3.367295825,6,1,1,"3",-2.94443897916644
"998","90",1,-0.7,0,0.7,0,24,"L",4.48863637,8,1,1,"8",-2.94443897916644
"999","169",1,0.7,1,0.7,0,96,"S",2.833213356,12,1,1,"12",-2.94443897916644
"1000","31",1,-0.7,0,0.7,1,48,"L",3.044522432,11,1,1,"11",-2.94443897916644
"1001","31",0,-0.7,0,0.7,1,48,"L",2.302585075,11,1,1,"2",-2.94443897916644
"1002","125",0,0.5,1,0.5,0,12,"S",3.433987195,19,1,1,"4",-2.94443897916644
"1003","169",1,-0.7,0,0.7,1,48,"S",3.135494204,11,1,1,"11",-2.94443897916644
"1004","125",1,-0.9,0,0.9,0,48,"S",2.484906674,1,1,1,"1",-2.94443897916644
"1005","110",0,0.5,1,0.5,0,12,"L",3.663561638,16,1,1,"14",-2.94443897916644
"1006","195",0,0.7,1,0.7,1,48,"L",4.465908121,5,1,1,"15",-2.94443897916644
"1007","154",0,-0.7,0,0.7,0,96,"L",4.634728984,2,2,0.5,"14",-2.94443897916644
"1008","154",0,-0.7,0,0.7,0,96,"L",4.634728984,2,2,0.5,"1",-2.94443897916644
"1009","125",0,-0.3,0,0.3,1,48,"S",2.708050225,12,1,1,"19",-2.94443897916644
"1010","31",1,-0.9,0,0.9,1,48,"L",3.688879452,12,1,1,"12",-2.94443897916644
"1011","154",0,-0.5,0,0.5,1,96,"L",2.397895278,15,1,1,"6",-2.94443897916644
"1012","169",0,-0.3,0,0.3,1,96,"L",3.663561654,3,1,1,"2",-2.94443897916644
"1013","172",0,0.5,1,0.5,0,12,"S",4.543294782,19,1,1,"16",-2.94443897916644
"1014","125",1,0.7,1,0.7,0,96,"L",3.135494204,11,1,1,"11",-2.94443897916644
"1015","154",0,0.3,1,0.3,0,12,"L",2.833213356,7,1,1,"17",-2.94443897916644
"1016","110",0,0.5,1,0.5,0,24,"L",3.401197385,18,1,1,"2",-2.94443897916644
"1017","125",1,0.7,1,0.7,1,96,"L",2.397895278,3,1,1,"3",-2.94443897916644
"1018","172",1,-0.7,0,0.7,0,48,"S",3.258096554,11,1,1,"11",-2.94443897916644
"1019","90",0,0.3,1,0.3,0,12,"L",4.574710979,16,1,1,"10",-2.94443897916644
"1020","154",0,-0.5,0,0.5,1,48,"L",3.496507567,6,1,1,"3",-2.94443897916644
"1021","125",0,0.3,1,0.3,0,48,"L",3.401197385,10,1,1,"11",-2.94443897916644
"1022","169",0,0.3,1,0.3,0,48,"L",3.850147595,13,1,1,"16",-2.94443897916644
"1023","31",0,0.5,1,0.5,0,12,"L",4.290459442,16,1,1,"10",-2.94443897916644
"1024","125",1,0.9,1,0.9,1,96,"L",2.397895278,14,1,1,"14",-2.94443897916644
"1025","195",0,0.5,1,0.5,1,48,"L",4.418840607,1,1,1,"2",-2.94443897916644
"1026","110",0,-0.3,0,0.3,0,12,"L",3.784189639,7,1,1,"5",-2.94443897916644
"1027","154",0,-0.3,0,0.3,0,24,"S",2.890371747,11,1,1,"17",-2.94443897916644
"1028","86",0,0.3,1,0.3,1,96,"L",3.433987195,9,1,1,"6",-2.94443897916644
"1029","154",1,-0.9,0,0.9,0,48,"S",1.945910203,5,1,1,"5",-2.94443897916644
"1030","125",0,0.3,1,0.3,0,24,"L",2.708050225,1,1,1,"9",-2.94443897916644
"1031","169",1,0.9,1,0.9,0,12,"L",3.218875832,3,1,1,"3",-2.94443897916644
"1032","154",1,-0.5,0,0.5,0,48,"S",2.944438981,12,2,0.5,"12",-2.94443897916644
"1033","154",0,-0.5,0,0.5,0,48,"S",2.944438981,12,2,0.5,"7",-2.94443897916644
"1034","110",1,0.9,1,0.9,1,48,"L",3.401197385,15,1,1,"15",-2.94443897916644
"1035","110",1,0.9,1,0.9,0,12,"L",2.197224602,8,1,1,"8",-2.94443897916644
"1036","90",1,-0.5,0,0.5,0,48,"L",4.369447848,6,1,1,"6",-2.94443897916644
"1037","154",0,0.7,1,0.7,0,24,"S",2.833213356,2,2,0.5,"18",-2.94443897916644
"1038","154",1,0.7,1,0.7,0,24,"S",2.833213356,2,2,0.5,"2",-2.94443897916644
"1039","110",0,-0.3,0,0.3,0,48,"S",2.833213356,18,1,1,"7",-2.94443897916644
"1040","86",1,0.5,1,0.5,1,48,"L",3.761200115,10,1,1,"10",-2.94443897916644
"1041","154",1,0.9,1,0.9,1,96,"S",2.944438981,1,1,1,"1",-2.94443897916644
"1042","169",1,-0.3,0,0.3,0,24,"L",3.761200115,20,1,1,"20",-2.94443897916644
"1043","163",0,-0.7,0,0.7,0,12,"L",2.890371747,2,1,1,"4",-2.94443897916644
"1044","110",0,0.3,1,0.3,1,96,"S",2.944438948,9,1,1,"6",-2.94443897916644
"1045","86",1,0.9,1,0.9,0,96,"L",2.77258872,3,1,1,"3",-2.94443897916644
"1046","70",1,-0.9,0,0.9,0,48,"S",2.833213356,1,1,1,"1",-2.94443897916644
"1047","90",1,0.7,1,0.7,1,96,"L",3.891820301,7,1,1,"7",-2.94443897916644
"1048","110",1,-0.9,0,0.9,0,24,"S",2.833213356,16,1,1,"16",-2.94443897916644
"1049","163",0,-0.7,0,0.7,0,12,"L",2.56494935,11,1,1,"16",-2.94443897916644
"1050","169",0,-0.7,0,0.7,1,96,"L",2.890371782,10,2,0.5,"2",-2.94443897916644
"1051","169",0,-0.7,0,0.7,1,96,"L",2.890371782,10,2,0.5,"4",-2.94443897916644
"1052","110",1,-0.9,0,0.9,1,48,"S",2.07944154,12,1,1,"12",-2.94443897916644
"1053","163",0,-0.3,0,0.3,1,48,"L",2.07944154,7,1,1,"18",-2.94443897916644
"1054","110",0,-0.7,0,0.7,0,12,"S",2.397895278,8,1,1,"13",-2.94443897916644
"1055","163",0,-0.9,0,0.9,1,96,"L",2.944438981,20,1,1,"7",-2.94443897916644
"1056","86",0,-0.5,0,0.5,0,48,"L",4.00733319,6,1,1,"3",-2.94443897916644
"1057","163",1,-0.7,0,0.7,0,24,"L",2.302585075,8,1,1,"8",-2.94443897916644
"1058","169",0,0.5,1,0.5,1,48,"L",3.663561638,13,1,1,"6",-2.94443897916644
"1059","70",0,0.3,1,0.3,0,12,"S",4.077537443,14,1,1,"10",-2.94443897916644
"1060","163",0,-0.9,0,0.9,0,12,"S",3.218875807,3,1,1,"2",-2.94443897916644
"1061","86",1,0.7,1,0.7,0,96,"L",3.555348062,4,1,1,"4",-2.94443897916644
"1062","169",0,-0.3,0,0.3,0,12,"S",3.044522432,10,1,1,"14",-2.94443897916644
"1063","201",0,0.7,1,0.7,0,12,"L",2.995732287,19,1,1,"8",-2.94443897916644
"1064","163",0,0.3,1,0.3,1,96,"S",2.639057294,17,1,1,"5",-2.94443897916644
"1065","76",0,-0.3,0,0.3,1,48,"S",6.464588303,6,1,1,"18",-2.94443897916644
"1066","70",1,-0.9,0,0.9,1,48,"S",2.890371747,11,1,1,"11",-2.94443897916644
"1067","33",1,0.5,1,0.5,0,48,"S",2.995732287,4,1,1,"4",-2.94443897916644
"1068","90",0,0.3,1,0.3,0,48,"L",4.574710979,18,1,1,"2",-2.94443897916644
"1069","163",0,0.5,1,0.5,0,24,"S",2.708050183,2,1,1,"15",-2.94443897916644
"1070","169",1,-0.9,0,0.9,0,96,"S",2.197224602,14,1,1,"14",-2.94443897916644
"1071","70",1,0.9,1,0.9,0,24,"S",2.833213319,13,1,1,"13",-2.94443897916644
"1072","163",0,-0.5,0,0.5,0,96,"S",2.397895278,19,1,1,"16",-2.94443897916644
"1073","76",1,-0.9,0,0.9,0,24,"S",3.367295825,10,1,1,"10",-2.94443897916644
"1074","86",0,0.3,1,0.3,0,12,"S",3.871201022,7,1,1,"10",-2.94443897916644
"1075","90",1,-0.9,0,0.9,1,96,"S",3.401197364,15,1,1,"15",-2.94443897916644
"1076","163",0,0.5,1,0.5,0,12,"S",2.833213319,19,1,1,"16",-2.94443897916644
"1077","33",0,-0.3,0,0.3,0,24,"S",3.496507567,11,1,1,"10",-2.94443897916644
"1078","76",0,-0.5,0,0.5,0,96,"S",3.044522432,5,1,1,"1",-2.94443897916644
"1079","33",1,-0.9,0,0.9,0,24,"S",2.833213319,19,1,1,"19",-2.94443897916644
"1080","64",0,0.7,1,0.7,1,48,"S",3.465735901,10,1,1,"9",-2.94443897916644
